DateTime,Aasu_RNF_in,Poloa_RNF_in,Vaipito_RNF_in
1262.00,0,0,0
1263.00,0,0,0
1264.00,0,0,0
1265.00,0,0,0
1266.00,0,0,0
1267.00,0,0,0
1268.00,0,0,0
1269.00,0,0,0
1270.00,0,0,0
1271.00,0,0,0
1272.00,0,0,0
1273.00,0,0,0
1274.00,0,0,0
1275.00,0,0,0
1276.00,0,0,0
1277.00,0,0,0
1278.00,0,0,0
1279.00,0,0,0
1280.00,0,0,0
1281.00,0,0,0
1282.00,0,0,0
1283.00,0,0,0
1284.00,0,0,0
1285.00,0,0,0
1286.00,0,0,0
1287.00,0,0,0
1288.00,0,0,0
1289.00,0,0,0
1290.00,0,0,0
1291.00,0,0,0
1292.00,0,0,0
1293.00,0,0,0
1294.00,0.01,0,0
1295.00,0,0,0.01
1296.00,0,0,0
1297.00,0,0,0
1298.00,0,0.01,0
1299.00,0,0.06,0
1300.00,0,0.01,0
1301.00,0,0.02,0
1302.00,0,0,0
1303.00,0,0,0
1304.00,0,0,0
1305.00,0,0,0
1306.00,0,0,0
1307.00,0,0,0
1308.00,0,0.05,0
1309.00,0.01,0,0
1310.00,0.01,0,0
1311.00,0,0.01,0
1312.00,0,0.01,0
1313.00,0,0,0
1314.00,0,0,0
1315.00,0,0,0
1316.00,0,0,0
1317.00,0.01,0,0
1318.00,0,0.01,0
1319.00,0,0,0
1320.00,0,0,0
1321.00,0,0,0
1322.00,0,0,0
1323.00,0,0,0
1324.00,0,0,0
1325.00,0,0,0
1326.00,0,0,0
1327.00,0,0,0
1328.00,0,0,0
1329.00,0,0,0
1330.00,0,0,0
1331.00,0,0,0
1332.00,0,0,0
1333.00,0,0,0
1334.00,0,0,0
1335.00,0,0,0
1336.00,0,0,0
1337.00,0,0,0
1338.00,0,0,0
1339.00,0,0,0
1340.00,0,0,0
1341.00,0,0,0
1342.00,0,0,0
1343.00,0,0,0
1344.00,0,0,0
1345.00,0,0,0
1346.00,0,0,0
1347.00,0,0,0
1348.00,0,0,0
1349.00,0,0,0
1350.00,0,0,0
1351.00,0,0,0
1352.00,0,0,0
1353.00,0,0,0
1354.00,0,0,0
1355.00,0,0,0
1356.00,0,0,0
1357.00,0,0,0
1358.00,0,0,0
1359.00,0,0,0
1360.00,0,0,0
1361.00,0,0,0
1362.00,0,0,0
1363.00,0,0,0
1364.00,0,0,0
1365.00,0,0,0
1366.00,0,0,0
1367.00,0,0,0
1368.00,0,0,0
1369.00,0,0,0
1370.00,0,0,0
1371.00,0,0,0
1372.00,0,0,0
1373.00,0,0,0
1374.00,0,0,0
1375.00,0,0,0
1376.00,0,0,0
1377.00,0,0,0
1378.00,0,0,0
1379.00,0,0,0
1380.00,0,0,0
1381.00,0,0,0
1382.00,0,0,0
1383.00,0,0,0
1384.00,0,0,0
1385.00,0,0,0
1386.00,0,0,0
1387.00,0,0,0
1388.00,0,0,0
1389.00,0,0,0
1390.00,0,0,0
1391.00,0,0,0
1392.00,0,0,0
1393.00,0,0,0
1394.00,0,0,0
1395.00,0,0,0
1396.00,0,0,0
1397.00,0,0,0
1398.00,0,0,0
1399.00,0,0,0
1400.00,0,0,0
1401.00,0,0,0
1402.00,0,0,0
1403.00,0,0,0
1404.00,0,0,0
1405.00,0,0,0
1406.00,0,0,0
1407.00,0,0,0
1408.00,0,0,0
1409.00,0,0,0
1410.00,0,0,0
1411.00,0,0,0
1412.00,0,0,0
1413.00,0,0,0
1414.00,0,0,0
1415.00,0,0,0
1416.00,0,0,0
1417.00,0,0,0
1418.00,0,0,0
1419.00,0,0,0
1420.00,0,0,0
1421.00,0,0,0
1422.00,0,0,0
1423.00,0,0,0
1424.00,0,0,0
1425.00,0,0,0
1426.00,0,0,0
1427.00,0,0,0
1428.00,0,0,0
1429.00,0,0,0
1430.00,0,0,0
1431.00,0,0,0
1432.00,0,0,0
1433.00,0,0,0
1434.00,0,0,0
1435.00,0,0,0
1436.00,0,0,0
1437.00,0,0,0
1438.00,0,0,0
1439.00,0,0,0
1440.00,0,0,0
1441.00,0,0,0
1442.00,0,0,0
1443.00,0,0,0
1444.00,0,0,0
1445.00,0,0,0
1446.00,0,0,0
1447.00,0,0,0
1448.00,0,0,0
1449.00,0,0,0
1450.00,0,0,0
1451.00,0,0,0
1452.00,0,0,0
1453.00,0,0,0
1454.00,0,0,0
1455.00,0,0,0
1456.00,0,0,0
1457.00,0,0,0
1458.00,0,0,0
1459.00,0,0,0
1460.00,0,0,0
1461.00,0,0,0
1462.00,0,0,0
1463.00,0,0,0
1464.00,0,0,0
1465.00,0,0,0
1466.00,0,0,0
1467.00,0,0,0
1468.00,0,0,0
1469.00,0,0,0
1470.00,0,0,0
1471.00,0,0,0
1472.00,0,0,0
1473.00,0,0,0
1474.00,0,0,0
1475.00,0,0,0
1476.00,0,0,0
1477.00,0,0,0
1478.00,0,0,0
1479.00,0,0,0
1480.00,0,0,0
1481.00,0,0,0
1482.00,0,0,0
1483.00,0,0,0
1484.00,0,0,0
1485.00,0,0,0
1486.00,0,0,0
1487.00,0,0,0
1488.00,0,0,0
1489.00,0,0,0
1490.00,0,0,0
1491.00,0,0,0
1492.00,0,0,0
1493.00,0,0,0
1494.00,0,0,0
1495.00,0,0,0
1496.00,0,0,0
1497.00,0,0,0
1498.00,0,0,0
1499.00,0,0,0
1500.00,0,0,
1501.00,0,0,
1502.00,0,0,
1503.00,0,0,
1504.00,0,0,
1505.00,0,0,
1506.00,0,0,
1507.00,0,0,
1508.00,0,0,
1509.00,0,0,
1510.00,0,0,
1511.00,0,0,
1512.00,0,0,
1513.00,0,0,
1514.00,0,0,
1515.00,0,0,
1516.00,0,0,
1517.00,0,0,
1518.00,0,0,
1519.00,0,0,
1520.00,0,0,
1521.00,0,0,
1522.00,0,0,
1523.00,0,0,
1524.00,0,0,
1525.00,0,0,
1526.00,0,0,
1527.00,0,0,
1528.00,0,0,
1529.00,0,0,
1530.00,0,0,
1531.00,0,0,
1532.00,0,0,
1533.00,0,0,
1534.00,0,0,
1535.00,0,0,
1536.00,0,0,
1537.00,0,0,
1538.00,0,0,
1539.00,0,0,
1540.00,0,0,
1541.00,0,0,
1542.00,0,0,
1543.00,0,0,
1544.00,0,0,
1545.00,0,0,
1546.00,0,0,
1547.00,0,0,
1548.00,0,0,
1549.00,0,0,
1550.00,0,0,
1551.00,0,0,
1552.00,0,0,
1553.00,0,0,
1554.00,0,0,
1555.00,0,0,
1556.00,0,0,
1557.00,0,0,
1558.00,0,0,
1559.00,0,0,
1560.00,0,0,
1561.00,0,0,
1562.00,0,0,
1563.00,0,0,
1564.00,0,0,
1565.00,0,0,
1566.00,0,0,
1567.00,0,0,
1568.00,0,0,
1569.00,0,0,
1570.00,0,0,
1571.00,0,0,
1572.00,0,0,
1573.00,0,0,
1574.00,0,0,
1575.00,0,0,
1576.00,0,0,
1577.00,0,0,
1578.00,0,0,
1579.00,0,0,
1580.00,0,0,
1581.00,0,0,
1582.00,0,0,
1583.00,0,0,
1584.00,0,0,
1585.00,0,0,
1586.00,0,0,
1587.00,0,0,
1588.00,0,0,
1589.00,0,0,
1590.00,0,0,
1591.00,0,0,
1592.00,0,0,
1593.00,0,0,
1594.00,0,0,
1595.00,0,0,
1596.00,0,0,
1597.00,0,0,
1598.00,0,0,
1599.00,0,0,
1600.00,0,0,
1601.00,0,0,
1602.00,0,0,
1603.00,0,0,
1604.00,0,0,
1605.00,0,0,
1606.00,0,0,
1607.00,0,0,
1608.00,0,0,
1609.00,0,0,
1610.00,0,0,
1611.00,0,0,
1612.00,0,0,
1613.00,0,0,
1614.00,0,0,
1615.00,0,0,
1616.00,0,0,
1617.00,0,0,
1618.00,0,0,
1619.00,0,0,
1620.00,0,0,
1621.00,0,0,
1622.00,0,0,
1623.00,0,0,
1624.00,0,0,
1625.00,0,0,
1626.00,0,0,
1627.00,0,0,
1628.00,0,0,
1629.00,0,0,
1630.00,0,0,
1631.00,0,0,
1632.00,0,0,
1633.00,0,0,
1634.00,0,0,
1635.00,0,0,
1636.00,0,0,
1637.00,0,0,
1638.00,0,0,
1639.00,0,0,
1640.00,0,0,
1641.00,0,0,
1642.00,0,0,
1643.00,0,0,
1644.00,0,0,
1645.00,0,0,
1646.00,0,0,
1647.00,0,0,
1648.00,0,0,
1649.00,0,0,
1650.00,0,0,
1651.00,0,0,
1652.00,0.02,0,
1653.00,0,0,
1654.00,0,0,
1655.00,0,0,
1656.00,0,0,
1657.00,0,0,
1658.00,0,0,
1659.00,0.01,0,
1660.00,0,0,
1661.00,0,0,
1662.00,0,0,
1663.00,0,0,
1664.00,0,0,
1665.00,0,0,
1666.00,0,0,
1667.00,0,0,
1668.00,0,0,
1669.00,0,0,
1670.00,0,0,
1671.00,0,0,
1672.00,0,0,
1673.00,0,0,
1674.00,0,0,
1675.00,0,0,
1676.00,0.01,0,
1677.00,0,0.01,
1678.00,0.02,0,
1679.00,0.01,0.02,
1680.00,0,0,
1681.00,0,0,
1682.00,0,0,
1683.00,0,0,
1684.00,0,0,
1685.00,0,0,
1686.00,0,0,
1687.00,0,0,
1688.00,0,0,
1689.00,0,0,
1690.00,0,0,
1691.00,0,0,
1692.00,0,0,
1693.00,0.01,0.04,
1694.00,0.04,0.05,
1695.00,0.07,0.15,
1696.00,0.03,0.13,
1697.00,0.01,0.07,
1698.00,0.01,0.04,
1699.00,0.02,0.04,
1700.00,0.02,0.11,
1701.00,0.1,0.03,
1702.00,0.04,0.01,
1703.00,0,0,
1704.00,0.01,0,
1705.00,0,0.07,
1706.00,0,0.01,
1707.00,0,0,
1708.00,0,0,
1709.00,0,0,
1710.00,0,0,
1711.00,0,0,
1712.00,0,0,
1713.00,0,0,
1714.00,0,0,
1715.00,0,0,
1716.00,0,0,
1717.00,0,0,
1718.00,0,0,
1719.00,0,0,
1720.00,0.01,0,
1721.00,0,0,
1722.00,0,0,
1723.00,0,0,
1724.00,0,0,
1725.00,0,0,
1726.00,0,0,
1727.00,0,0,
1728.00,0,0,
1729.00,0,0,
1730.00,0,0,
1731.00,0,0,
1732.00,0,0,
1733.00,0,0,
1734.00,0,0,
1735.00,0,0,
1736.00,0,0,
1737.00,0,0,
1738.00,0,0,
1739.00,0,0,
1740.00,0,0,
1741.00,0,0,
1742.00,0,0,
1743.00,0,0,
1744.00,0,0,
1745.00,0,0,
1746.00,0,0,
1747.00,0,0,
1748.00,0,0,
1749.00,0,0,
1750.00,0,0,
1751.00,0,0,
1752.00,0,0,
1753.00,0,0,
1754.00,0,0,
1755.00,0,0,
1756.00,0,0,
1757.00,0,0,
1758.00,0,0,
1759.00,0,0,
1760.00,0,0,
1761.00,0,0,
1762.00,0,0,
1763.00,0,0,
1764.00,0,0,
1765.00,0,0,
1766.00,0,0,
1767.00,0,0,
1768.00,0,0,
1769.00,0,0,
1770.00,0,0,
1771.00,0,0,
1772.00,0,0,
1773.00,0,0,
1774.00,0.01,0,
1775.00,0,0,
1776.00,0,0,
1777.00,0,0,
1778.00,0,0,
1779.00,0,0,
1780.00,0,0,
1781.00,0,0,
1782.00,0,0,
1783.00,0,0,
1784.00,0,0,
1785.00,0,0,
1786.00,0.01,0,
1787.00,0,0,
1788.00,0,0,
1789.00,0,0,
1790.00,0,0,
1791.00,0,0,
1792.00,0,0,
1793.00,0,0,
1794.00,0,0,
1795.00,0,0,
1796.00,0,0,
1797.00,0,0,
1798.00,0,0,
1799.00,0,0,
1800.00,0,0,
1801.00,0,0,
1802.00,0,0,
1803.00,0,0,
1804.00,0,0,
1805.00,0,0,
1806.00,0,0,
1807.00,0,0,
1808.00,0,0,
1809.00,0,0,
1810.00,0,0,
1811.00,0,0,
1812.00,0,0,
1813.00,0,0,
1814.00,0,0,
1815.00,0,0,
1816.00,0,0.01,
1817.00,0,0,
1818.00,0,0,
1819.00,0,0,
1820.00,0,0,
1821.00,0,0,
1822.00,0,0,
1823.00,0,0,
1824.00,0,0,
1825.00,0,0,
1826.00,0,0,
1827.00,0.02,0.04,
1828.00,0,0.01,
1829.00,0,0.01,
1830.00,0.04,0.01,
1831.00,0.02,0.02,
1832.00,0.02,0.06,
1833.00,0.08,0.18,
1834.00,0.12,0.06,
1835.00,0.4,0.12,
1836.00,0.22,0.1,
1837.00,0.03,0.01,
1838.00,0.05,0,
1839.00,0.36,0,
1840.00,0.26,0.01,
1841.00,0.13,0.05,
1842.00,0.01,0,
1843.00,0,0,
1844.00,0,0,
1845.00,0,0,
1846.00,0,0,
1847.00,0,0,
1848.00,0,0,
1849.00,0.01,0,
1850.00,0.05,0,
1851.00,0.01,0.01,
1852.00,0,0,
1853.00,0,0,
1854.00,0,0,
1855.00,0,0,
1856.00,0,0,
1857.00,0,0,
1858.00,0,0,
1859.00,0.02,0.03,
1860.00,0.01,0.04,
1861.00,0,0.48,
1862.00,0.01,0.43,
1863.00,0.04,0.15,
1864.00,0.22,0.11,
1865.00,0.02,0.01,
1866.00,0.02,0.03,
1867.00,0,0.02,
1868.00,0.02,0.12,
1869.00,0.28,0.25,
1870.00,0.25,0.07,
1871.00,0.07,0.02,
1872.00,0.19,0.03,
1873.00,0.18,0.03,
1874.00,0.12,0.03,
1875.00,0.03,0.03,
1876.00,0.02,0.01,
1877.00,0.03,0.02,
1878.00,0.02,0.03,
1879.00,0.03,0.03,
1880.00,0.02,0,
1881.00,0,0,
1882.00,0.01,0,
1883.00,0,0,
1884.00,0,0,
1885.00,0,0,
1886.00,0,0,
1887.00,0,0,
1888.00,0,0.01,
1889.00,0,0,
1890.00,0,0,
1891.00,0,0,
1892.00,0,0,
1893.00,0,0,
1894.00,0,0,
1895.00,0,0,
1896.00,0,0,
1897.00,0,0,
1898.00,0,0,
1899.00,0,0,
1900.00,0,0,
1901.00,0,0.01,
1902.00,0.01,0,
1903.00,0,0,
1904.00,0,0,
1905.00,0,0,
1906.00,0,0,
1907.00,0,0,
1908.00,0,0,
1909.00,0,0,
1910.00,0,0,
1911.00,0,0,
1912.00,0,0,
1913.00,0,0,
1914.00,0,0,
1915.00,0,0,
1916.00,0,0,
1917.00,0,0,
1918.00,0,0,
1919.00,0,0,
1920.00,0,0,
1921.00,0,0,
1922.00,0,0,
1923.00,0,0,
1924.00,0,0,
1925.00,0,0,
1926.00,0,0,
1927.00,0,0,
1928.00,0,0,
1929.00,0,0,
1930.00,0,0,
1931.00,0,0,
1932.00,0,0,
1933.00,0,0,
1934.00,0,0,
1935.00,0,0,
1936.00,0,0,
1937.00,0,0,
1938.00,0,0,
1939.00,0,0,
1940.00,0,0,
1941.00,0,0,
1942.00,0,0,
1943.00,0,0,
1944.00,0,0,
1945.00,0,0,
1946.00,0,0,
1947.00,0,0,
1948.00,0,0,
1949.00,0,0,
1950.00,0,0.05,
1951.00,0.01,0.3,
1952.00,0.26,0.02,
1953.00,0.16,0,
1954.00,0.04,0,
1955.00,0.02,0,
1956.00,0.01,0,
1957.00,0,0,
1958.00,0,0,
1959.00,0.01,0,
1960.00,0.04,0,
1961.00,0,0,
1962.00,0,0,
1963.00,0,0,
1964.00,0,0,
1965.00,0,0,
1966.00,0,0,
1967.00,0,0,
1968.00,0,0,
1969.00,0,0,
1970.00,0,0,
1971.00,0,0,
1972.00,0,0,
1973.00,0,0,
1974.00,0,0.07,
1975.00,0.01,0.02,
1976.00,0.03,0.06,
1977.00,0.03,0.05,
1978.00,0.01,0.03,
1979.00,0.03,0.02,
1980.00,0.07,0.07,
1981.00,0.11,0.03,
1982.00,0.1,0.03,
1983.00,0.15,0.04,
1984.00,0.04,0.04,
1985.00,0.05,0.03,
1986.00,0.12,0.05,
1987.00,0.11,0.03,
1988.00,0.13,0,
1989.00,0.14,0,
1990.00,0.09,0,
1991.00,0.1,0.01,
1992.00,0.07,0,
1993.00,0.04,0,
1994.00,0.01,0,
1995.00,0.01,0,
1996.00,0,0,
1997.00,0,0,
1998.00,0.01,0,
1999.00,0,0,
2000.00,0,0,
2001.00,0,0,
2002.00,0,0,
2003.00,0,0,
2004.00,0,0,
2005.00,0,0,
2006.00,0,0,
2007.00,0,0,
2008.00,0.1,0,
2009.00,0.09,0,
2010.00,0.03,0,
2011.00,0.11,0.03,
2012.00,0.13,0.29,
2013.00,0.09,0.1,
2014.00,0.13,0.09,
2015.00,0.16,0.15,
2016.00,0.12,0.09,
2017.00,0.07,0.02,
2018.00,0.06,0.01,
2019.00,0.08,0.03,
2020.00,0.08,0.01,
2021.00,0.07,0.02,
2022.00,0.11,0.03,
2023.00,0.08,0.01,
2024.00,0.06,0,
2025.00,0.05,0,
2026.00,0.03,0,
2027.00,0.03,0,
2028.00,0.02,0,
2029.00,0.01,0,
2030.00,0.01,0,
2031.00,0,0,
2032.00,0,0,
2033.00,0,0,
2034.00,0,0,
2035.00,0.01,0,
2036.00,0,0,
2037.00,0,0,
2038.00,0,0,
2039.00,0.01,0,
2040.00,0,0,
2041.00,0.01,0,
2042.00,0.01,0,
2043.00,0,0,
2044.00,0.01,0,
2045.00,0.02,0,
2046.00,0.04,0.02,
2047.00,0.05,0.01,
2048.00,0.03,0.02,
2049.00,0.04,0,
2050.00,0.02,0,
2051.00,0.01,0,
2052.00,0.01,0,
2053.00,0.02,0,
2054.00,0.01,0,
2055.00,0.02,0,
2056.00,0.02,0,
2057.00,0.01,0.01,
2058.00,0.02,0.02,
2059.00,0.09,0,
2060.00,0.08,0.01,
2061.00,0.06,0,
2062.00,0.05,0,
2063.00,0.03,0.02,
2064.00,0.03,0.02,
2065.00,0.03,0,
2066.00,0.06,0,
2067.00,0.06,0.02,
2068.00,0.06,0.01,
2069.00,0.05,0,
2070.00,0.05,0.01,
2071.00,0.05,0.01,
2072.00,0.05,0,
2073.00,0.01,0.01,
2074.00,0.01,0,
2075.00,0.05,0,
2076.00,0.03,0.02,
2077.00,0.03,0.01,
2078.00,0.01,0.01,
2079.00,0.09,0,
2080.00,0.06,0,
2081.00,0.02,0,
2082.00,0,0,
2083.00,0,0,
2084.00,0,0,
2085.00,0.03,0,
2086.00,0.04,0,
2087.00,0.04,0,
2088.00,0.01,0.01,
2089.00,0.03,0.02,
2090.00,0.06,0,
2091.00,0.02,0.01,
2092.00,0,0,
2093.00,0.02,0,
2094.00,0,0.02,
2095.00,0,0,
2096.00,0.01,0,
2097.00,0.02,0.01,
2098.00,0.01,0,
2099.00,0,0,
2100.00,0,0,
2101.00,0,0,
2102.00,0,0,
2103.00,0,0,
2104.00,0,0,
2105.00,0.03,0,
2106.00,0.03,0,
2107.00,0,0,
2108.00,0.02,0,
2109.00,0.01,0.02,
2110.00,0.01,0,
2111.00,0.03,0,
2112.00,0.09,0,
2113.00,0.01,0,
2114.00,0,0,
2115.00,0,0,
2116.00,0.01,0,
2117.00,0,0,
2118.00,0,0,
2119.00,0,0,
2120.00,0,0,
2121.00,0,0,
2122.00,0,0,
2123.00,0,0,
2124.00,0,0,
2125.00,0,0,
2126.00,0,0,
2127.00,0,0,
2128.00,0,0,
2129.00,0,0,
2130.00,0,0,
2131.00,0,0,
2132.00,0,0,
2133.00,0,0,
2134.00,0.01,0,
2135.00,0.07,0,
2136.00,0.05,0.02,
2137.00,0.05,0,
2138.00,0.04,0.02,
2139.00,0.03,0,
2140.00,0.03,0,
2141.00,0.01,0,
2142.00,0.02,0,
2143.00,0.05,0,
2144.00,0.05,0,
2145.00,0.02,0.01,
2146.00,0.03,0,
2147.00,0.04,0,
2148.00,0.03,0,
2149.00,0.02,0,
2150.00,0,0.01,
2151.00,0,0,
2152.00,0.01,0,
2153.00,0.02,0,
2154.00,0.03,0,
2155.00,0.04,0,
2156.00,0.02,0,
2157.00,0.02,0,
2158.00,0.02,0,
2159.00,0.03,0,
2160.00,0.07,0,
2161.00,0.12,0.01,
2162.00,0.05,0,
2163.00,0.04,0,
2164.00,0.06,0.01,
2165.00,0.1,0,
2166.00,0.04,0.02,
2167.00,0.06,0.02,
2168.00,0.02,0.03,
2169.00,0.08,0.02,
2170.00,0.13,0,
2171.00,0.07,0.02,
2172.00,0.05,0.04,
2173.00,0.02,0.01,
2174.00,0.03,0,
2175.00,0.05,0.01,
2176.00,0.06,0.01,
2177.00,0.1,0,
2178.00,0.05,0.05,
2179.00,0.03,0.01,
2180.00,0.01,0,
2181.00,0.02,0.01,
2182.00,0.04,0.02,
2183.00,0.03,0.01,
2184.00,0,0,
2185.00,0.02,0,
2186.00,0,0,
2187.00,0.01,0,
2188.00,0,0,
2189.00,0,0,
2190.00,0,0,
2191.00,0,0,
2192.00,0,0,
2193.00,0,0,
2194.00,0.01,0,
2195.00,0.01,0,
2196.00,0.03,0,
2197.00,0.02,0,
2198.00,0.01,0,
2199.00,0,0,
2200.00,0,0,
2201.00,0,0,
2202.00,0,0,
2203.00,0.01,0,
2204.00,0,0,
2205.00,0,0,
2206.00,0,0,
2207.00,0,0,
2208.00,0,0,
2209.00,0,0,
2210.00,0,0,
2211.00,0.01,0,
2212.00,0.03,0,
2213.00,0,0,
2214.00,0,0,
2215.00,0,0,
2216.00,0,0,
2217.00,0,0,
2218.00,0,0,
2219.00,0,0,
2220.00,0,0,
2221.00,0,0,
2222.00,0.01,0,
2223.00,0,0,
2224.00,0,0,
2225.00,0,0,
2226.00,0,0,
2227.00,0,0,
2228.00,0,0,
2229.00,0,0,
2230.00,0,0,
2231.00,0,0,
2232.00,0,0,
2233.00,0,0,
2234.00,0,0,
2235.00,0,0,
2236.00,0,0,
2237.00,0,0,
2238.00,0,0,
2239.00,0,0,
2240.00,0,0,
2241.00,0,0,
2242.00,0,0,
2243.00,0,0,
2244.00,0,0,
2245.00,0,0,
2246.00,0,0,
2247.00,0,0,
2248.00,0,0,
2249.00,0,0,
2250.00,0,0,
2251.00,0,0,
2252.00,0,0,
2253.00,0,0,
2254.00,0,0,
2255.00,0,0,
2256.00,0,0,
2257.00,0,0,
2258.00,0,0,
2259.00,0,0,
2260.00,0,0,
2261.00,0,0,
2262.00,0,0,
2263.00,0,0,
2264.00,0,0,
2265.00,0,0,
2266.00,0,0,
2267.00,0,0,
2268.00,0,0,
2269.00,0,0,
2270.00,0,0,
2271.00,0,0,
2272.00,0,0,
2273.00,0,0,
2274.00,0,0,
2275.00,0,0,
2276.00,0,0,
2277.00,0,0,
2278.00,0,0,
2279.00,0,0,
2280.00,0,0,
2281.00,0,0,
2282.00,0,0,
2283.00,0,0,
2284.00,0,0,
2285.00,0,0,
2286.00,0,0,
2287.00,0,0,
2288.00,0,0,
2289.00,0,0,
2290.00,0,0,
2291.00,0,0,
2292.00,0,0,
2293.00,0,0,
2294.00,0,0,
2295.00,0,0,
2296.00,0,0,
2297.00,0,0,
2298.00,0,0,
2299.00,0,0,
2300.00,0,0,
2301.00,0,0,
2302.00,0,0,
2303.00,0,0,
2304.00,0,0,
2305.00,0,0,
2306.00,0,0,
2307.00,0,0,
2308.00,0,0,
2309.00,0,0,
2310.00,0,0,
2311.00,0,0,
2312.00,0,0,
2313.00,0,0,
2314.00,0,0,
2315.00,0,0,
2316.00,0,0,
2317.00,0,0,
2318.00,0,0,
2319.00,0,0,
2320.00,0,0,
2321.00,0,0,
2322.00,0,0,
2323.00,0,0,
2324.00,0,0,
2325.00,0,0,
2326.00,0,0,
2327.00,0,0,
2328.00,0,0,
2329.00,0,0,
2330.00,0,0,
2331.00,0,0,
2332.00,0,0,
2333.00,0,0,
2334.00,0,0,
2335.00,0,0,
2336.00,0,0,
2337.00,0,0,
2338.00,0,0,
2339.00,0,0,
2340.00,0,0,
2341.00,0,0,
2342.00,0,0,
2343.00,0,0,
2344.00,0,0,
2345.00,0,0,
2346.00,0,0,
2347.00,0,0,
2348.00,0,0,
2349.00,0,0,
2350.00,0,0,
2351.00,0,0,
2352.00,0,0,
2353.00,0,0,
2354.00,0,0,
2355.00,0,0,
2356.00,0,0,
2357.00,0,0,
2358.00,0,0,
2359.00,0,0,
2360.00,0,0,
2361.00,0,0,
2362.00,0,0,
2363.00,0,0,
2364.00,0,0,
2365.00,0,0,
2366.00,0,0,
2367.00,0,0,
2368.00,0,0,
2369.00,0,0,
2370.00,0,0,
2371.00,0,0,
2372.00,0,0,
2373.00,0,0,
2374.00,0,0,
2375.00,0,0,
2376.00,0,0,
2377.00,0,0,
2378.00,0,0,
2379.00,0,0,
2380.00,0,0,
2381.00,0,0,
2382.00,0,0,
2383.00,0,0,
2384.00,0,0,
2385.00,0,0,
2386.00,0,0,
2387.00,0,0,
2388.00,0,0,
2389.00,0,0,
2390.00,0,0,
2391.00,0,0,
2392.00,0,0,
2393.00,0,0,
2394.00,0,0,
2395.00,0,0,
2396.00,0,0,
2397.00,0,0,
2398.00,0,0,
2399.00,0,0,
2400.00,0,0,
2401.00,0,0,
2402.00,0,0,
2403.00,0,0,
2404.00,0,0,
2405.00,0,0,
2406.00,0,0,
2407.00,0,0,
2408.00,0,0,
2409.00,0,0,
2410.00,0,0,
2411.00,0,0,
2412.00,0,0,
2413.00,0,0,
2414.00,0,0,
2415.00,0,0,
2416.00,0,0,
2417.00,0,0,
2418.00,0,0,
2419.00,0,0,
2420.00,0,0,
2421.00,0,0,
2422.00,0,0,
2423.00,0,0,
2424.00,0,0,
2425.00,0,0,
2426.00,0,0,
2427.00,0,0,
2428.00,0,0,
2429.00,0,0,
2430.00,0,0,
2431.00,0,0,
2432.00,0,0,
2433.00,0,0,
2434.00,0,0,
2435.00,0,0,
2436.00,0,0,
2437.00,0,0,
2438.00,0,0,
2439.00,0,0,
2440.00,0,0,
2441.00,0,0,
2442.00,0,0,
2443.00,0,0,
2444.00,0,0,
2445.00,0,0,
2446.00,0,0,
2447.00,0,0,
2448.00,0,0,
2449.00,0,0,
2450.00,0,0,
2451.00,0,0,
2452.00,0,0,
2453.00,0,0,
2454.00,0,0,
2455.00,0,0,
2456.00,0,0,
2457.00,0,0,
2458.00,0,0,
2459.00,0,0,
2460.00,0,0,
2461.00,0,0,
2462.00,0,0,
2463.00,0,0,
2464.00,0,0,
2465.00,0,0,
2466.00,0,0,
2467.00,0,0,
2468.00,0,0,
2469.00,0,0,
2470.00,0,0,
2471.00,0,0,
2472.00,0,0,
2473.00,0,0,
2474.00,0,0,
2475.00,0,0,
2476.00,0,0,
2477.00,0,0,
2478.00,0,0,
2479.00,0,0,
2480.00,0,0,
2481.00,0,0,
2482.00,0,0,
2483.00,0,0,
2484.00,0,0,
2485.00,0,0,
2486.00,0,0,
2487.00,0,0,
2488.00,0,0,
2489.00,0,0,
2490.00,0,0,
2491.00,0,0,
2492.00,0,0,
2493.00,0,0,
2494.00,0,0,
2495.00,0,0,
2496.00,0,0,
2497.00,0,0,
2498.00,0,0,
2499.00,0,0,
2500.00,0,0,
2501.00,0,0,
2502.00,0,0,
2503.00,0,0,
2504.00,0,0,
2505.00,0,0,
2506.00,0,0,
2507.00,0,0,
2508.00,0,0,
2509.00,0,0,
2510.00,0,0,
2511.00,0,0,
2512.00,0,0,
2513.00,0,0,
2514.00,0,0,
2515.00,0,0,
2516.00,0,0,
2517.00,0,0,
2518.00,0,0,
2519.00,0,0,
2520.00,0,0,
2521.00,0,0,
2522.00,0,0,
2523.00,0,0,
2524.00,0,0,
2525.00,0,0,
2526.00,0,0,
2527.00,0,0,
2528.00,0,0,
2529.00,0,0,
2530.00,0,0,
2531.00,0,0,
2532.00,0,0,
2533.00,0,0,
2534.00,0,0,
2535.00,0,0,
2536.00,0,0,
2537.00,0,0,
2538.00,0,0,
2539.00,0,0,
2540.00,0,0,
2541.00,0,0,
2542.00,0,0,
2543.00,0,0,
2544.00,0,0,
2545.00,0,0,
2546.00,0,0,
2547.00,0,0,
2548.00,0,0,
2549.00,0,0,
2550.00,0,0,
2551.00,0,0,
2552.00,0,0,
2553.00,0,0,
2554.00,0,0,
2555.00,0,0,
2556.00,0,0,
2557.00,0,0,
2558.00,0,0,
2559.00,0,0,
